MLRA	"Ecological site ID"	"Ecological site legacy ID"	Synonym	Legacy	Date
136X	PX136X00X840	F136XY840GA	F136XY340GA	Yes	2022-04-28
136X	PX136X00X840	F136XY840GA	F136XY750GA	No	2022-05-04
136X	PX136X00X840	F136XY840GA	F136XY750GA	Yes	2022-05-04
136X	PX136X00X840	F136XY840GA	F136XY850GA	No	2022-05-05
136X	PX136X00X840	F136XY840GA	F136XY850GA	Yes	2022-05-05
136X	PX136X00X840	F136XY840GA	F136XY840GA	No	2023-12-11
136X	PX136X00X850	F136XY850AL	F136XY345AL	No	2022-04-28
136X	PX136X00X850	F136XY850AL	F136XY345AL	Yes	2022-04-28
136X	PX136X00X850	F136XY850AL	F136XY760AL	No	2022-05-04
136X	PX136X00X850	F136XY850AL	F136XY760AL	Yes	2022-05-04
136X	PX136X00X850	F136XY850AL	F136XY860AL	No	2022-05-05
136X	PX136X00X850	F136XY850AL	F136XY860AL	Yes	2022-05-05
136X	PX136X00X850	F136XY850AL	F136XY850AL	No	2023-12-11
136X	PX136X00X860	F136XY860VA	F136XX098GA	No	2022-04-21
136X	PX136X00X860	F136XY860VA	F136XX098GA	Yes	2022-04-21
136X	PX136X00X860	F136XY860VA	F136XY355VA	No	2022-04-28
136X	PX136X00X860	F136XY860VA	F136XY355VA	Yes	2022-04-28
136X	PX136X00X860	F136XY860VA	F136XY780VA	No	2022-05-04
136X	PX136X00X860	F136XY860VA	F136XY780VA	Yes	2022-05-04
136X	PX136X00X860	F136XY860VA	F136XY770VA	No	2022-05-04
136X	PX136X00X860	F136XY860VA	F136XY770VA	Yes	2022-05-04
136X	PX136X00X860	F136XY860VA	F136XY870VA	No	2022-05-05
136X	PX136X00X860	F136XY860VA	F136XY870VA	Yes	2022-05-05
136X	PX136X00X860	F136XY860VA	F136XY860VA	No	2023-12-11
136X	PX136X00X870	F136XY870GA	F136XY037GA	No	2022-04-21
136X	PX136X00X870	F136XY870GA	F136XY037GA	Yes	2022-04-21
136X	PX136X00X870	F136XY870GA	F136XY350GA	No	2022-04-28
136X	PX136X00X870	F136XY870GA	F136XY350GA	Yes	2022-04-28
136X	PX136X00X870	F136XY870GA	F136XY780GA	No	2022-05-04
136X	PX136X00X870	F136XY870GA	F136XY780GA	Yes	2022-05-04
136X	PX136X00X870	F136XY870GA	F136XY770GA	No	2022-05-04
136X	PX136X00X870	F136XY870GA	F136XY770GA	Yes	2022-05-04
136X	PX136X00X870	F136XY870GA	F136XY880GA	No	2022-05-05
136X	PX136X00X870	F136XY870GA	F136XY880GA	Yes	2022-05-05
136X	PX136X00X870	F136XY870GA	F136XY870GA	No	2023-12-11
136X	PX136X00X880	F136XY880GA	F136XY038GA	No	2022-04-21
136X	PX136X00X880	F136XY880GA	F136XY038GA	Yes	2022-04-21
136X	PX136X00X880	F136XY880GA	F136XY360GA	No	2022-04-28
136X	PX136X00X880	F136XY880GA	F136XY360GA	Yes	2022-04-28
136X	PX136X00X880	F136XY880GA	F136XY790GA	No	2022-05-04
136X	PX136X00X880	F136XY880GA	F136XY790GA	Yes	2022-05-04
136X	PX136X00X880	F136XY880GA	F136XY890GA	No	2022-05-05
136X	PX136X00X880	F136XY880GA	F136XY890GA	Yes	2022-05-05
136X	PX136X00X880	F136XY880GA	F136XY880GA	No	2023-12-11
136X	PX136X00X900	F136XY900AL	F136XY025GA	No	2022-04-21
136X	PX136X00X900	F136XY900AL	F136XY025GA	Yes	2022-04-21
136X	PX136X00X900	F136XY900AL	F136XY370AL	No	2022-04-28
136X	PX136X00X900	F136XY900AL	F136XY370AL	Yes	2022-04-28
136X	PX136X00X900	F136XY900AL	F136XY800AL	No	2022-05-04
136X	PX136X00X900	F136XY900AL	F136XY800AL	Yes	2022-05-04
136X	PX136X00X900	F136XY900AL	F136XY900AL	No	2023-12-11
136X	PX136X00X910	F136XY910AL	F136XY380AL	No	2022-04-28
136X	PX136X00X910	F136XY910AL	F136XY380AL	Yes	2022-04-28
136X	PX136X00X910	F136XY910AL	F136XY810AL	No	2022-05-04
136X	PX136X00X910	F136XY910AL	F136XY810AL	Yes	2022-05-04
136X	PX136X00X910	F136XY910AL	F136XY910AL	No	2023-12-11
137X	PX137X00X010	F137XY010SC	F137XY008GA	No	2023-06-01
137X	PX137X00X010	F137XY010SC	F137XY008GA	Yes	2023-06-01
137X	PX137X00X010	F137XY010SC	F137XY010SC	No	2023-12-11
137X	PX137X00X020	F137XY020SC	F137XY007SC	No	2023-06-01
137X	PX137X00X020	F137XY020SC	F137XY007SC	Yes	2023-06-01
137X	PX137X00X020	F137XY020SC	F137XY020SC	No	2023-12-11
137X	PX137X00X030	F137XY030SC	F137XY003SC	No	2023-06-01
137X	PX137X00X030	F137XY030SC	F137XY003SC	Yes	2023-06-01
137X	PX137X00X030	F137XY030SC	F137XY030SC	No	2023-12-11
137X	PX137X00X040	F137XY040SC	F137XY002GA	No	2023-06-01
137X	PX137X00X040	F137XY040SC	F137XY002GA	Yes	2023-06-01
137X	PX137X00X040	F137XY040SC	F137XY040SC	No	2023-12-11
137X	PX137X00X050	F137XY050GA	F137XY006GA	No	2023-06-01
137X	PX137X00X050	F137XY050GA	F137XY006GA	Yes	2023-06-01
137X	PX137X00X050	F137XY050GA	F137XY050GA	No	2023-12-11
137X	PX137X00X060	F137XY060GA	F137XY005GA	No	2023-06-01
137X	PX137X00X060	F137XY060GA	F137XY005GA	Yes	2023-06-01
137X	PX137X00X060	F137XY060GA	F137XY060GA	No	2023-12-11
137X	PX137X00X070	F137XY070SC	F137XY001GA	No	2023-06-01
137X	PX137X00X070	F137XY070SC	F137XY001GA	Yes	2023-06-01
137X	PX137X00X070	F137XY070SC	F137XY070SC	No	2023-12-11
137X	PX137X00X080	F137XY080SC	F137XY004GA	No	2023-06-01
137X	PX137X00X080	F137XY080SC	F137XY004GA	Yes	2023-06-01
137X	PX137X00X080	F137XY080SC	F137XY080SC	No	2023-12-11
138X	F138XY010AL	F138XY010AL	F138XA010AL	No	2023-06-05
138X	F138XY010AL	F138XY010AL	F138XA010AL	Yes	2023-06-05
140X	F140XY024NY	F140XY024NY	F140XF024NY	No	2019-12-12
140X	F140XY024NY	F140XY024NY	F140XF024NY	Yes	2019-12-12
141X	RX141X110	F141XY110NY	F141XY110US	Yes	2019-10-15
141X	RX141X110	F141XY110NY	F141XY110ME	Yes	2019-10-17
141X	RX141X110	F141XY110NY	F141XY110US	No	2019-10-17
141X	RX141X210	F141XY210NY	F141XY210ME	Yes	2019-10-17
141X	RX141X210	F141XY210NY	F141XY210ME	No	2019-10-17
141X	RX141X220	F141XY220NY	F141XY220ME	No	2019-10-17
141X	RX141X220	F141XY220NY	F141XY220ME	Yes	2019-10-17
141X	RX141X230	F141XY230NY	F141XY230ME	Yes	2019-10-17
141X	RX141X230	F141XY230NY	F141XY230ME	No	2019-10-17
141X	RX141X301	F141XY301NY	F141XY301ME	No	2019-10-17
141X	RX141X301	F141XY301NY	F141XY301ME	Yes	2019-10-17
141X	RX141X302	F141XY302NY	F141XY302ME	Yes	2019-10-17
141X	RX141X302	F141XY302NY	F141XY302ME	No	2019-10-17
141X	RX141X303	F141XY303NY	F141XY303ME	Yes	2019-10-17
141X	RX141X303	F141XY303NY	F141XY303ME	No	2019-10-17
141X	RX141X304	F141XY304NY	F141XY304ME	Yes	2019-10-17
141X	RX141X304	F141XY304NY	F141XY304ME	No	2019-10-17
141X	RX141X305	F141XY305NY	F141XY305ME	Yes	2019-10-17
141X	RX141X305	F141XY305NY	F141XY305ME	No	2019-10-17
141X	RX141X401	F141XY401NY	F141XY401ME	Yes	2019-10-17
141X	RX141X401	F141XY401NY	F141XY401ME	No	2019-10-17
141X	RX141X501	F141XY501NY	F141XY501ME	Yes	2019-10-17
141X	RX141X501	F141XY501NY	F141XY501ME	No	2019-10-17
141X	RX141X502	F141XY502NY	F141XY502ME	Yes	2019-10-17
141X	RX141X502	F141XY502NY	F141XY502ME	No	2019-10-17
141X	RX141X503	F141XY503NY	F141XY503ME	Yes	2019-10-17
141X	RX141X503	F141XY503NY	F141XY503ME	No	2019-10-17
141X	RX141X504	F141XY504NY	F141XY504ME	Yes	2019-10-17
141X	RX141X504	F141XY504NY	F141XY504ME	No	2019-10-17
141X	RX141X505	F141XY505NY	F141XY505ME	Yes	2019-10-17
141X	RX141X505	F141XY505NY	F141XY505ME	No	2019-10-17
141X	RX141X506	F141XY506NY	F141XY506ME	Yes	2019-10-17
141X	RX141X506	F141XY506NY	F141XY506ME	No	2019-10-17
141X	RX141X507	F141XY507NY	F141XY507ME	Yes	2019-10-17
141X	RX141X507	F141XY507NY	F141XY507ME	No	2019-10-17
141X	RX141X601	F141XY601NY	F141XY601ME	Yes	2019-10-17
141X	RX141X601	F141XY601NY	F141XY601ME	No	2019-10-17
141X	RX141X602	F141XY602NY	F141XY602ME	Yes	2019-10-17
141X	RX141X602	F141XY602NY	F141XY602ME	No	2019-10-17
141X	RX141X701	F141XY701NY	F141XY701ME	Yes	2019-10-17
141X	RX141X701	F141XY701NY	F141XY701ME	No	2019-10-17
141X	RX141X801	F141XY801NY	F141XY801ME	Yes	2019-10-17
141X	RX141X801	F141XY801NY	F141XY801ME	No	2019-10-17
142X	F142XB010NY	F142XB010NY	R142XB010NY	No	2020-02-21
142X	F142XB010NY	F142XB010NY	R142XB010NY	Yes	2020-02-21
144A	F144AY011NY	F144AY011NY	F144AX011NY	No	2020-05-04
144A	F144AY011NY	F144AY011NY	F144AX011NY	Yes	2020-05-04
148X	F148XA999AL	F148XA999AL	F148XA999US	No	2020-05-04
148X	F148XA999AL	F148XA999AL	F148XA999US	Yes	2020-05-04
148X	F148XA999AL	F148XA999AL	F148XA999PA	No	2023-03-27
148X	F148XA999AL	F148XA999AL	F148XA999PA	Yes	2023-03-27
148X	F148XA999AL	F148XA999AL	F148XA000AL	No	2023-06-05
148X	F148XA999AL	F148XA999AL	F148XA000AL	Yes	2023-06-05
149A	F149AY080NJ	F149AY080NJ	F149AS080NJ	No	2023-03-02
149A	F149AY080NJ	F149AY080NJ	F149AS080NJ	Yes	2023-03-02
149A	F149AY090NJ	F149AY090NJ	F149AS090NJ	No	2023-03-02
149A	F149AY090NJ	F149AY090NJ	F149AS090NJ	Yes	2023-03-02
149A	F149AY100NJ	F149AY100NJ	F149AS100NJ	Yes	2023-03-02
149A	F149AY100NJ	F149AY100NJ	F149AS100NJ	No	2023-03-02
149A	F149AY110NJ	F149AY110NJ	F149AS110NJ	No	2023-03-02
149A	F149AY110NJ	F149AY110NJ	F149AS110NJ	Yes	2023-03-02
149A	F149AY120MD	F149AY120MD	F149AS120MD	No	2023-03-02
149A	F149AY120MD	F149AY120MD	F149AS120MD	Yes	2023-03-02
149A	F149AY120NJ	F149AY120NJ	R149AY110NJ	No	2022-05-20
149A	F149AY120NJ	F149AY120NJ	R149AY110NJ	Yes	2022-05-20
149A	F149AY130NJ	F149AY130NJ	F149AS130NJ	No	2023-03-02
149A	F149AY130NJ	F149AY130NJ	F149AS130NJ	Yes	2023-03-02
149A	F149AY140NJ	F149AY140NJ	F149AS140NJ	No	2023-03-02
149A	F149AY140NJ	F149AY140NJ	F149AS140NJ	Yes	2023-03-02
149A	F149AY150MD	F149AY150MD	F149AS150MD	No	2023-03-02
149A	F149AY150MD	F149AY150MD	F149AS150MD	Yes	2023-03-02
149A	F149AY160MD	F149AY160MD	F149AS160MD	No	2023-03-02
149A	F149AY160MD	F149AY160MD	F149AS160MD	Yes	2023-03-02
149A	F149AY170MD	F149AY170MD	F149AS170MD	No	2023-03-02
149A	F149AY170MD	F149AY170MD	F149AS170MD	Yes	2023-03-02
149A	R149AY020NJ	R149AY020NJ	R149AS020NJ	No	2023-03-02
149A	R149AY020NJ	R149AY020NJ	R149AS020NJ	Yes	2023-03-02
149A	R149AY020NJ	R149AY020NJ	R149AS010NJ	No	2023-03-02
149A	R149AY020NJ	R149AY020NJ	R149AS010NJ	Yes	2023-03-02
149A	R149AY030NJ	R149AY030NJ	R149AS030NJ	No	2023-03-02
149A	R149AY030NJ	R149AY030NJ	R149AS030NJ	Yes	2023-03-02
149A	R149AY040NJ	R149AY040NJ	R149AS040NJ	No	2023-03-02
149A	R149AY040NJ	R149AY040NJ	R149AS040NJ	Yes	2023-03-02
149A	R149AY050NJ	R149AY050NJ	R149AS050NJ	No	2023-03-02
149A	R149AY050NJ	R149AY050NJ	R149AS050NJ	Yes	2023-03-02
149A	R149AY060DE	R149AY060DE	R149AS060DE	No	2023-03-02
149A	R149AY060DE	R149AY060DE	R149AS060DE	Yes	2023-03-02
149A	R149AY070MD	R149AY070MD	R149AS070MD	No	2023-03-02
149A	R149AY070MD	R149AY070MD	R149AS070MD	Yes	2023-03-02
152A	F152AY115LA	F152AY115LA	F152AY110LA	No	2021-04-14
152A	F152AY115LA	F152AY115LA	F152AY110LA	Yes	2021-04-14
152A	F152AY200FL	F152AY200FL	R152AY200FL	No	2021-04-15
152A	F152AY200FL	F152AY200FL	R152AY200FL	Yes	2021-04-15
152A	F152AY220FL	F152AY220FL	R152AY220FL	No	2021-04-15
152A	F152AY220FL	F152AY220FL	R152AY220FL	Yes	2021-04-15
152A	F152AY310FL	F152AY310FL	F152AY310MS	No	2021-04-14
152A	F152AY310FL	F152AY310FL	F152AY310MS	Yes	2021-04-14
152A	F152AY315MS	F152AY315MS	F152AY315FL	No	2021-04-14
152A	F152AY315MS	F152AY315MS	F152AY315FL	Yes	2021-04-14
152A	F152AY320FL	F152AY320FL	F152AY320MS	No	2021-04-14
152A	F152AY320FL	F152AY320FL	F152AY320MS	Yes	2021-04-14
152A	F152AY325AL	F152AY325AL	F152AY325FL	No	2021-04-14
152A	F152AY325AL	F152AY325AL	F152AY325FL	Yes	2021-04-14
152A	F152AY325AL	F152AY325AL	F152AY325MS	No	2021-08-18
152A	F152AY325AL	F152AY325AL	F152AY325MS	Yes	2021-08-18
152A	F152AY335FL	F152AY335FL	F152AY335MS	No	2021-04-14
152A	F152AY335FL	F152AY335FL	F152AY335MS	Yes	2021-04-14
152A	F152AY340MS	F152AY340MS	F152AY340FL	No	2021-04-14
152A	F152AY340MS	F152AY340MS	F152AY340FL	Yes	2021-04-14
152A	F152AY400FL	F152AY400FL	R152AY400FL	No	2021-04-15
152A	F152AY400FL	F152AY400FL	R152AY400FL	Yes	2021-04-15
152A	F152AY405MS	F152AY405MS	R152AY405MS	No	2021-04-15
152A	F152AY405MS	F152AY405MS	R152AY405MS	Yes	2021-04-15
152A	F152AY410FL	F152AY410FL	R152AY410FL	No	2021-04-15
152A	F152AY410FL	F152AY410FL	R152AY410FL	Yes	2021-04-15
152A	F152AY600FL	F152AY600FL	F152AY525FL	No	2021-04-14
152A	F152AY600FL	F152AY600FL	F152AY525FL	Yes	2021-04-14
152A	F152AY600FL	F152AY600FL	F152AY525FL	No	2021-04-15
152A	F152AY600FL	F152AY600FL	F152AY525FL	Yes	2021-04-15
152A	F152AY600FL	F152AY600FL	R152AY525FL	No	2021-04-15
152A	F152AY600FL	F152AY600FL	R152AY525FL	Yes	2021-04-15
153C	F153CY020MD	F153CY020MD	F153CT020MD	No	2023-03-02
153C	F153CY020MD	F153CY020MD	F153CT020MD	Yes	2023-03-02
153C	F153CY030MD	F153CY030MD	F153CT030MD	No	2023-03-02
153C	F153CY030MD	F153CY030MD	F153CT030MD	Yes	2023-03-02
153D	F153DY090MD	F153DY090MD	F153DT090MD	No	2023-03-02
153D	F153DY090MD	F153DY090MD	F153DT090MD	Yes	2023-03-02
153D	F153DY110NJ	F153DY110NJ	F153DT110NJ	No	2023-03-02
153D	F153DY110NJ	F153DY110NJ	F153DT110NJ	Yes	2023-03-02
153D	F153DY120NJ	F153DY120NJ	F153DT120NJ	No	2023-03-02
153D	F153DY120NJ	F153DY120NJ	F153DT120NJ	Yes	2023-03-02
153D	F153DY130MD	F153DY130MD	F153DT130MD	No	2023-03-02
153D	F153DY130MD	F153DY130MD	F153DT130MD	Yes	2023-03-02
153D	F153DY140NJ	F153DY140NJ	F153DT140NJ	No	2023-03-02
153D	F153DY140NJ	F153DY140NJ	F153DT140NJ	Yes	2023-03-02
153D	F153DY150NJ	F153DY150NJ	F153DT150NJ	No	2023-03-02
153D	F153DY150NJ	F153DY150NJ	F153DT150NJ	Yes	2023-03-02
153D	F153DY160NJ	F153DY160NJ	F153DT160NJ	No	2023-03-02
153D	F153DY160NJ	F153DY160NJ	F153DT160NJ	Yes	2023-03-02
153D	F153DY170NJ	F153DY170NJ	F153DT170NJ	No	2023-03-02
153D	F153DY170NJ	F153DY170NJ	F153DT170NJ	Yes	2023-03-02
153D	R153DY020NJ	R153DY020NJ	R153DT020NJ	No	2023-03-02
153D	R153DY020NJ	R153DY020NJ	R153DT020NJ	Yes	2023-03-02
153D	R153DY030NJ	R153DY030NJ	R153DT030NJ	No	2023-03-02
153D	R153DY030NJ	R153DY030NJ	R153DT030NJ	Yes	2023-03-02
153D	R153DY040NJ	R153DY040NJ	R153DT040NJ	No	2023-03-02
153D	R153DY040NJ	R153DY040NJ	R153DT040NJ	Yes	2023-03-02
153D	R153DY050NJ	R153DY050NJ	R153DT050NJ	No	2023-03-02
153D	R153DY050NJ	R153DY050NJ	R153DT050NJ	Yes	2023-03-02
153D	R153DY060MD	R153DY060MD	R153DT060MD	No	2023-03-02
153D	R153DY060MD	R153DY060MD	R153DT060MD	Yes	2023-03-02
153D	R153DY070MD	R153DY070MD	R153DT070MD	No	2023-03-02
153D	R153DY070MD	R153DY070MD	R153DT070MD	Yes	2023-03-02
153D	R153DY080MD	R153DY080MD	R153DT080MD	No	2023-03-02
153D	R153DY080MD	R153DY080MD	R153DT080MD	Yes	2023-03-02
153D	R153DY100MD	R153DY100MD	R153DT100MD	No	2023-03-02
153D	R153DY100MD	R153DY100MD	R153DT100MD	Yes	2023-03-02
155X	F155XY120FL	F155XY120FL	F155XY110FL	No	2022-08-05
155X	F155XY120FL	F155XY120FL	F155XY110FL	Yes	2022-08-05
155X	F155XY130FL	F155XY130FL	F155XY120FL	No	2022-08-05
155X	F155XY130FL	F155XY130FL	F155XY120FL	Yes	2022-08-05
155X	R155XY110FL	R155XY110FL	R155XY999FL	No	2022-08-05
155X	R155XY110FL	R155XY110FL	R155XY999FL	Yes	2022-08-05
155X	R155XY110FL	R155XY110FL	R155XY130FL	No	2022-08-05
155X	R155XY110FL	R155XY110FL	R155XY130FL	Yes	2022-08-05
155X	R155XY550FL	R155XY550FL	R155XY510FL	No	2022-08-22
155X	R155XY550FL	R155XY550FL	R155XY510FL	Yes	2022-08-22
155X	R155XY600FL	R155XY600FL	R155XY530FL	No	2022-08-05
155X	R155XY600FL	R155XY600FL	R155XY530FL	Yes	2022-08-05
155X	R155XY600FL	R155XY600FL	R155XY520FL	No	2022-08-19
155X	R155XY600FL	R155XY600FL	R155XY520FL	Yes	2022-08-19
155X	R155XY610FL	R155XY610FL	R155XY620FL	No	2022-08-22
155X	R155XY610FL	R155XY610FL	R155XY620FL	Yes	2022-08-22
155X	R155XY620FL	R155XY620FL	R155XY680FL	No	2023-03-21
155X	R155XY620FL	R155XY620FL	R155XY680FL	Yes	2023-03-21
155X	R155XY630FL	R155XY630FL	R155XY690FL	No	2023-03-21
155X	R155XY630FL	R155XY630FL	R155XY690FL	Yes	2023-03-21
155X	R155XY640FL	R155XY640FL	R155XY621FL	No	2022-08-22
155X	R155XY640FL	R155XY640FL	R155XY621FL	Yes	2022-08-22
155X	R155XY640FL	R155XY640FL	R155XY610FL	No	2022-08-22
155X	R155XY640FL	R155XY640FL	R155XY610FL	Yes	2022-08-22
155X	R155XY640FL	R155XY640FL	R155XY621FL	No	2023-03-21
155X	R155XY640FL	R155XY640FL	R155XY621FL	Yes	2023-03-21
155X	R155XY640FL	R155XY640FL	R155XY620FL	No	2023-03-21
155X	R155XY640FL	R155XY640FL	R155XY620FL	Yes	2023-03-21
155X	R155XY650FL	R155XY650FL	R155XY630FL	No	2023-03-21
155X	R155XY650FL	R155XY650FL	R155XY630FL	Yes	2023-03-21
155X	R155XY650FL	R155XY650FL	R155XY631FL	No	2023-03-21
155X	R155XY650FL	R155XY650FL	R155XY631FL	Yes	2023-03-21
155X	R155XY660FL	R155XY660FL	R155XY650FL	No	2022-08-22
155X	R155XY660FL	R155XY660FL	R155XY650FL	Yes	2022-08-22
155X	R155XY660FL	R155XY660FL	R155XY641FL	No	2023-03-21
155X	R155XY660FL	R155XY660FL	R155XY641FL	Yes	2023-03-21
155X	R155XY660FL	R155XY660FL	R155XY640FL	No	2023-03-21
155X	R155XY660FL	R155XY660FL	R155XY640FL	Yes	2023-03-21
155X	R155XY670FL	R155XY670FL	R155XY685FL	No	2023-03-21
155X	R155XY670FL	R155XY670FL	R155XY685FL	Yes	2023-03-21
155X	R155XY670FL	R155XY670FL	R155XY660FL	No	2023-03-21
155X	R155XY670FL	R155XY670FL	R155XY660FL	Yes	2023-03-21
155X	R155XY680FL	R155XY680FL	R155XY695FL	No	2023-03-21
155X	R155XY680FL	R155XY680FL	R155XY695FL	Yes	2023-03-21
155X	R155XY680FL	R155XY680FL	R155XY670FL	No	2023-03-21
155X	R155XY680FL	R155XY680FL	R155XY670FL	Yes	2023-03-21
155X	R155XY690FL	R155XY690FL	R155XY640FL	No	2022-08-22
155X	R155XY690FL	R155XY690FL	R155XY640FL	Yes	2022-08-22
155X	R155XY690FL	R155XY690FL	R155XY651FL	No	2022-08-22
155X	R155XY690FL	R155XY690FL	R155XY651FL	Yes	2022-08-22
155X	R155XY690FL	R155XY690FL	R155XY651FL	No	2023-03-21
155X	R155XY690FL	R155XY690FL	R155XY651FL	Yes	2023-03-21
155X	R155XY690FL	R155XY690FL	R155XY650FL	No	2023-03-21
155X	R155XY690FL	R155XY690FL	R155XY650FL	Yes	2023-03-21
155X	R155XY695FL	R155XY695FL	R155XY661FL	No	2023-03-21
155X	R155XY695FL	R155XY695FL	R155XY661FL	Yes	2023-03-21
155X	R155XY695FL	R155XY695FL	R155XY660FL	No	2023-03-21
155X	R155XY695FL	R155XY695FL	R155XY660FL	Yes	2023-03-21
155X	R155XY699FL	R155XY699FL	R155XY671FL	No	2023-03-21
155X	R155XY699FL	R155XY699FL	R155XY671FL	Yes	2023-03-21
155X	R155XY699FL	R155XY699FL	R155XY670FL	No	2023-03-21
155X	R155XY699FL	R155XY699FL	R155XY670FL	Yes	2023-03-21
155X	R155XY700FL	R155XY700FL	R155XY540FL	No	2022-08-19
155X	R155XY700FL	R155XY700FL	R155XY540FL	Yes	2022-08-19
155X	R155XY800FL	R155XY800FL	R155XY530FL	No	2022-08-19
155X	R155XY800FL	R155XY800FL	R155XY530FL	Yes	2022-08-19
155X	R155XY900FL	R155XY900FL	R155XY550FL	No	2022-08-19
155X	R155XY900FL	R155XY900FL	R155XY550FL	Yes	2022-08-19
156A	F156AY020FL	F156AY020FL	F156AY040FL	No	2021-11-18
156A	F156AY020FL	F156AY020FL	F156AY040FL	Yes	2021-11-18
156A	F156AY020FL	F156AY020FL	F156AY011FL	No	2021-11-18
156A	F156AY020FL	F156AY020FL	F156AY011FL	Yes	2021-11-18
156A	F156AY050FL	F156AY050FL	F156AY030FL	No	2021-12-03
156A	F156AY050FL	F156AY050FL	F156AY030FL	Yes	2021-12-03
156A	F156AY050FL	F156AY050FL	F156AY040FL	No	2021-12-08
156A	F156AY050FL	F156AY050FL	F156AY040FL	Yes	2021-12-08
156A	F156AY130FL	F156AY130FL	F156AY110FL	No	2021-12-08
156A	F156AY130FL	F156AY130FL	F156AY110FL	Yes	2021-12-08
156A	F156AY210FL	F156AY210FL	F156AY110FL	No	2021-12-03
156A	F156AY210FL	F156AY210FL	F156AY110FL	Yes	2021-12-03
156A	F156AY330FL	F156AY330FL	F156AY310FL	No	2021-12-08
156A	F156AY330FL	F156AY330FL	F156AY310FL	Yes	2021-12-08
156A	F156AY340FL	F156AY340FL	F156AY320FL	No	2021-12-08
156A	F156AY340FL	F156AY340FL	F156AY320FL	Yes	2021-12-08
156A	F156AY350FL	F156AY350FL	F156AY330FL	No	2021-12-08
156A	F156AY350FL	F156AY350FL	F156AY330FL	Yes	2021-12-08
156A	F156AY350FL	F156AY350FL	F156AY360FL	No	2021-12-08
156A	F156AY350FL	F156AY350FL	F156AY360FL	Yes	2021-12-08
156A	R156AY040FL	R156AY040FL	R156AY020FL	No	2021-11-18
156A	R156AY040FL	R156AY040FL	R156AY020FL	Yes	2021-11-18
156A	R156AY040FL	R156AY040FL	R156AY040FL	No	2021-11-30
156A	R156AY040FL	R156AY040FL	R156AY040FL	Yes	2021-11-30
156A	R156AY040FL	R156AY040FL	R156AY010FL	No	2021-12-08
156A	R156AY040FL	R156AY040FL	R156AY010FL	Yes	2021-12-08
156A	R156AY140FL	R156AY140FL	R156AY130FL	No	2021-12-08
156A	R156AY140FL	R156AY140FL	R156AY130FL	Yes	2021-12-08
156A	R156AY220FL	R156AY220FL	R156AY120FL	Yes	2021-12-03
156A	R156AY220FL	R156AY220FL	R156AY120FL	No	2021-12-03
156A	R156AY230FL	R156AY230FL	R156AY130FL	No	2021-12-03
156A	R156AY230FL	R156AY230FL	R156AY130FL	Yes	2021-12-03
156B	F156BY030FL	F156BY030FL	F156BY040FL	No	2022-03-04
156B	F156BY030FL	F156BY030FL	F156BY040FL	Yes	2022-03-04
156B	F156BY040FL	F156BY040FL	F156BY030FL	No	2022-03-04
156B	F156BY040FL	F156BY040FL	F156BY030FL	Yes	2022-03-04
156B	F156BY040FL	F156BY040FL	F156BY039FL	No	2022-03-04
156B	F156BY040FL	F156BY040FL	F156BY039FL	Yes	2022-03-04
156B	R156BY020FL	R156BY020FL	F156BY020FL	Yes	2022-04-04
156B	R156BY020FL	R156BY020FL	F156BY020FL	No	2022-04-04
156B	R156BY021FL	R156BY021FL	F156BY021FL	No	2022-04-04
156B	R156BY021FL	R156BY021FL	F156BY021FL	Yes	2022-04-04
157X	VX157X01X001	R157XY001HI	R157XY001HI	No	2019-06-18
157X	VX157X01X003	R157XY003HI	R157XY003HI	No	2019-06-18
157X	VX157X01X004	R157XY004HI	R157XY004HI	No	2019-06-18
158X	VX158X01X005	R158XY005HI	R158XY005HI	No	2021-08-16
158X	VX158X01X401	R158XY401HI	R158XY401HI	No	2019-06-18
159A	VX159A01X009	R159AY009HI	R159AY009HI	No	2019-06-18
159A	VX159A01X403	R159AY403HI	R159AY403HI	No	2019-06-18
159A	VX159A01X500	F159AY500HI	F159AY500HI	No	2019-06-18
159A	VX159A01X504	F159AY504HI	F159AY504HI	No	2019-06-18
159B	VX159B01X500	F159BY500HI	F159BY500HI	No	2019-06-18
160X	VX160X01X006	R160XY006HI	R160XY006HI	No	2019-06-18
160X	VX160X01X007	R160XY007HI	R160XY007HI	No	2021-09-07
160X	VX160X01X500	F160XY500HI	F160XY500HI	No	2019-06-18
160X	VX160X01X501	F160XY501HI	F160XY501HI	No	2019-06-18
160X	VX160X01X502	F160XY502HI	F160XY502HI	No	2019-06-18
160X	VX160X01X503	F160XY503HI	F160XY503HI	No	2019-06-18
160X	VX160X01X504	F160XY504HI	F160XY504HI	No	2019-06-18
161A	VX161A01X001	R161AY001HI	R157XY005HI	No	2019-06-18
161A	VX161A01X001	R161AY001HI	VX157X01X005	No	2021-05-21
161A	VX161A01X001	R161AY001HI	R157XY005HI	Yes	2021-05-21
161A	VX161A01X003	R161AY003HI	VX161A01Y003	No	2021-12-23
161A	VX161A01X008	R161AY008HI	R157XY006HI	No	2019-06-18
161A	VX161A01X008	R161AY008HI	VX157X01X006	No	2021-05-21
161A	VX161A01X008	R161AY008HI	R157XY006HI	Yes	2021-05-21
161A	VX161A01X009	R161AY009HI	R157XY007HI	No	2019-06-18
161A	VX161A01X009	R161AY009HI	VX157X01X007	No	2021-05-21
